Link,grandeur,timestamp,type,unite,value
Salvetat#1,ligneRouteCapa,2018-03-05 12:00:00,road,camions,38.32380522461649
Salvetat#1,ligneRouteCapa,2018-03-12 12:00:00,road,camions,38.32380522461649
Salvetat#1,ligneRouteCapa,2018-03-19 12:00:00,road,camions,38.32380522461649
Salvetat#1,ligneRouteCapa,2018-03-26 12:00:00,road,camions,38.32380522461649
Salvetat#1,ligneRouteCapa,2018-04-02 12:00:00,road,camions,30.659044179693183
Salvetat#1,ligneRouteCapa,2018-04-09 12:00:00,road,camions,35.786033841776266
Salvetat#1,ligneRouteCapa,2018-04-16 12:00:00,road,camions,35.786033841776266
Salvetat#1,ligneRouteCapa,2018-04-23 12:00:00,road,camions,35.786033841776266
Salvetat#1,ligneRouteCapa,2018-04-30 12:00:00,road,camions,28.62882707342101
Salvetat#1,ligneRouteCapa,2018-05-07 12:00:00,road,camions,16.799999999999994
Salvetat#1,ligneRouteCapa,2018-05-14 12:00:00,road,camions,32.0
Salvetat#1,ligneRouteCapa,2018-05-21 12:00:00,road,camions,27.20956476544043
Salvetat#1,ligneRouteCapa,2018-05-28 12:00:00,road,camions,34.011955956800534
Salvetat#1,ligneRouteCapa,2018-06-04 12:00:00,road,camions,34.011955956800534
Salvetat#1,ligneRouteCapa,2018-06-11 12:00:00,road,camions,33.83574169532716
Salvetat#1,ligneRouteCapa,2018-06-18 12:00:00,road,camions,33.83574169532716
Salvetat#1,ligneRouteCapa,2018-06-25 12:00:00,road,camions,33.83574169532716
Volvic#2,ligneRouteCapa,2018-01-15 12:00:00,road,camions,4.795478032140553
Volvic#2,ligneRouteCapa,2018-01-22 12:00:00,road,camions,4.795478032140553
Volvic#2,ligneRouteCapa,2018-01-29 12:00:00,road,camions,4.795478032140553
Volvic#2,ligneRouteCapa,2018-02-05 12:00:00,road,camions,4.815221205339559
Volvic#2,ligneRouteCapa,2018-02-12 12:00:00,road,camions,4.815221205339559
Volvic#2,ligneRouteCapa,2018-02-19 12:00:00,road,camions,4.815221205339559
Volvic#2,ligneRouteCapa,2018-02-26 12:00:00,road,camions,4.815221205339559
Volvic#2,ligneRouteCapa,2018-03-05 12:00:00,road,camions,4.790475653077062
Volvic#2,ligneRouteCapa,2018-03-12 12:00:00,road,camions,4.790475653077062
Volvic#2,ligneRouteCapa,2018-03-19 12:00:00,road,camions,4.790475653077062
Volvic#2,ligneRouteCapa,2018-03-26 12:00:00,road,camions,4.790475653077062
Volvic#2,ligneRouteCapa,2018-04-02 12:00:00,road,camions,3.832380522461648
Volvic#2,ligneRouteCapa,2018-04-09 12:00:00,road,camions,4.473254230222033
Volvic#2,ligneRouteCapa,2018-04-16 12:00:00,road,camions,4.473254230222033
Volvic#2,ligneRouteCapa,2018-04-23 12:00:00,road,camions,4.473254230222033
Volvic#2,ligneRouteCapa,2018-04-30 12:00:00,road,camions,3.578603384177627
Volvic#2,ligneRouteCapa,2018-05-07 12:00:00,road,camions,2.1
Volvic#2,ligneRouteCapa,2018-05-14 12:00:00,road,camions,4.0
Volvic#2,ligneRouteCapa,2018-05-21 12:00:00,road,camions,3.4011955956800537
Volvic#2,ligneRouteCapa,2018-05-28 12:00:00,road,camions,4.251494494600067
Volvic#2,ligneRouteCapa,2018-06-04 12:00:00,road,camions,4.251494494600067
Volvic#2,ligneRouteCapa,2018-06-11 12:00:00,road,camions,4.229467711915895
Volvic#2,ligneRouteCapa,2018-06-18 12:00:00,road,camions,4.229467711915895
Volvic#2,ligneRouteCapa,2018-06-25 12:00:00,road,camions,4.229467711915895
Badoit#3,ligneRouteCapa,2018-01-15 12:00:00,road,camions,4.795478032140553
Badoit#3,ligneRouteCapa,2018-01-22 12:00:00,road,camions,4.795478032140553
Badoit#3,ligneRouteCapa,2018-01-29 12:00:00,road,camions,4.795478032140553
Badoit#3,ligneRouteCapa,2018-02-05 12:00:00,road,camions,4.815221205339559
Badoit#3,ligneRouteCapa,2018-02-12 12:00:00,road,camions,4.815221205339559
Badoit#3,ligneRouteCapa,2018-02-19 12:00:00,road,camions,4.815221205339559
Badoit#3,ligneRouteCapa,2018-02-26 12:00:00,road,camions,4.815221205339559
Badoit#3,ligneRouteCapa,2018-03-05 12:00:00,road,camions,4.790475653077062
Badoit#3,ligneRouteCapa,2018-03-12 12:00:00,road,camions,4.790475653077062
Badoit#3,ligneRouteCapa,2018-03-19 12:00:00,road,camions,4.790475653077062
Badoit#3,ligneRouteCapa,2018-03-26 12:00:00,road,camions,4.790475653077062
Badoit#3,ligneRouteCapa,2018-04-02 12:00:00,road,camions,3.832380522461648
Badoit#3,ligneRouteCapa,2018-04-09 12:00:00,road,camions,4.473254230222033
Badoit#3,ligneRouteCapa,2018-04-16 12:00:00,road,camions,4.473254230222033
Badoit#3,ligneRouteCapa,2018-04-23 12:00:00,road,camions,4.473254230222033
Badoit#3,ligneRouteCapa,2018-04-30 12:00:00,road,camions,3.578603384177627
Badoit#3,ligneRouteCapa,2018-05-07 12:00:00,road,camions,2.1
Badoit#3,ligneRouteCapa,2018-05-14 12:00:00,road,camions,4.0
Badoit#3,ligneRouteCapa,2018-05-21 12:00:00,road,camions,3.4011955956800537
Badoit#3,ligneRouteCapa,2018-05-28 12:00:00,road,camions,4.251494494600067
Badoit#3,ligneRouteCapa,2018-06-04 12:00:00,road,camions,4.251494494600067
Badoit#3,ligneRouteCapa,2018-06-11 12:00:00,road,camions,4.229467711915895
Badoit#3,ligneRouteCapa,2018-06-18 12:00:00,road,camions,4.229467711915895
Badoit#3,ligneRouteCapa,2018-06-25 12:00:00,road,camions,4.229467711915895
Evian#3,ligneRouteCapa,2018-01-15 12:00:00,road,camions,4.795478032140553
Evian#3,ligneRouteCapa,2018-01-22 12:00:00,road,camions,4.795478032140553
Evian#3,ligneRouteCapa,2018-01-29 12:00:00,road,camions,4.795478032140553
Evian#3,ligneRouteCapa,2018-02-05 12:00:00,road,camions,4.815221205339559
Evian#3,ligneRouteCapa,2018-02-12 12:00:00,road,camions,4.815221205339559
Evian#3,ligneRouteCapa,2018-02-19 12:00:00,road,camions,4.815221205339559
Evian#3,ligneRouteCapa,2018-02-26 12:00:00,road,camions,4.815221205339559
Evian#3,ligneRouteCapa,2018-03-05 12:00:00,road,camions,4.790475653077062
Evian#3,ligneRouteCapa,2018-03-12 12:00:00,road,camions,4.790475653077062
Evian#3,ligneRouteCapa,2018-03-19 12:00:00,road,camions,4.790475653077062
Evian#3,ligneRouteCapa,2018-03-26 12:00:00,road,camions,4.790475653077062
Evian#3,ligneRouteCapa,2018-04-02 12:00:00,road,camions,3.832380522461648
Evian#3,ligneRouteCapa,2018-04-09 12:00:00,road,camions,4.473254230222033
Evian#3,ligneRouteCapa,2018-04-16 12:00:00,road,camions,4.473254230222033
Evian#3,ligneRouteCapa,2018-04-23 12:00:00,road,camions,4.473254230222033
Evian#3,ligneRouteCapa,2018-04-30 12:00:00,road,camions,3.578603384177627
Evian#3,ligneRouteCapa,2018-05-07 12:00:00,road,camions,2.1
Evian#3,ligneRouteCapa,2018-05-14 12:00:00,road,camions,4.0
Evian#3,ligneRouteCapa,2018-05-21 12:00:00,road,camions,3.4011955956800537
Evian#3,ligneRouteCapa,2018-05-28 12:00:00,road,camions,4.251494494600067
Evian#3,ligneRouteCapa,2018-06-04 12:00:00,road,camions,4.251494494600067
Evian#3,ligneRouteCapa,2018-06-11 12:00:00,road,camions,4.229467711915895
Evian#3,ligneRouteCapa,2018-06-18 12:00:00,road,camions,4.229467711915895
Evian#3,ligneRouteCapa,2018-06-25 12:00:00,road,camions,4.229467711915895
Macon#3,ligneRouteCapa,2018-01-15 12:00:00,road,camions,4.795478032140553
Macon#3,ligneRouteCapa,2018-01-22 12:00:00,road,camions,4.795478032140553
Macon#3,ligneRouteCapa,2018-01-29 12:00:00,road,camions,4.795478032140553
Macon#3,ligneRouteCapa,2018-02-05 12:00:00,road,camions,4.815221205339559
Macon#3,ligneRouteCapa,2018-02-12 12:00:00,road,camions,4.815221205339559
Macon#3,ligneRouteCapa,2018-02-19 12:00:00,road,camions,4.815221205339559
Macon#3,ligneRouteCapa,2018-02-26 12:00:00,road,camions,4.815221205339559
Macon#3,ligneRouteCapa,2018-03-05 12:00:00,road,camions,4.790475653077062
Macon#3,ligneRouteCapa,2018-03-12 12:00:00,road,camions,4.790475653077062
Macon#3,ligneRouteCapa,2018-03-19 12:00:00,road,camions,4.790475653077062
Macon#3,ligneRouteCapa,2018-03-26 12:00:00,road,camions,4.790475653077062
Macon#3,ligneRouteCapa,2018-04-02 12:00:00,road,camions,3.832380522461648
Macon#3,ligneRouteCapa,2018-04-09 12:00:00,road,camions,4.473254230222033
Macon#3,ligneRouteCapa,2018-04-16 12:00:00,road,camions,4.473254230222033
Macon#3,ligneRouteCapa,2018-04-23 12:00:00,road,camions,4.473254230222033
Macon#3,ligneRouteCapa,2018-04-30 12:00:00,road,camions,3.578603384177627
Macon#3,ligneRouteCapa,2018-05-07 12:00:00,road,camions,2.1
Macon#3,ligneRouteCapa,2018-05-14 12:00:00,road,camions,4.0
Macon#3,ligneRouteCapa,2018-05-21 12:00:00,road,camions,3.4011955956800537
Macon#3,ligneRouteCapa,2018-05-28 12:00:00,road,camions,4.251494494600067
Macon#3,ligneRouteCapa,2018-06-04 12:00:00,road,camions,4.251494494600067
Macon#3,ligneRouteCapa,2018-06-11 12:00:00,road,camions,4.229467711915895
Macon#3,ligneRouteCapa,2018-06-18 12:00:00,road,camions,4.229467711915895
Macon#3,ligneRouteCapa,2018-06-25 12:00:00,road,camions,4.229467711915895
Rumilly#3,ligneRouteCapa,2018-01-15 12:00:00,road,camions,4.795478032140553
Rumilly#3,ligneRouteCapa,2018-01-22 12:00:00,road,camions,4.795478032140553
Rumilly#3,ligneRouteCapa,2018-01-29 12:00:00,road,camions,4.795478032140553
Rumilly#3,ligneRouteCapa,2018-02-05 12:00:00,road,camions,4.815221205339559
Rumilly#3,ligneRouteCapa,2018-02-12 12:00:00,road,camions,4.815221205339559
Rumilly#3,ligneRouteCapa,2018-02-19 12:00:00,road,camions,4.815221205339559
Rumilly#3,ligneRouteCapa,2018-02-26 12:00:00,road,camions,4.815221205339559
Rumilly#3,ligneRouteCapa,2018-03-05 12:00:00,road,camions,4.790475653077062
Rumilly#3,ligneRouteCapa,2018-03-12 12:00:00,road,camions,4.790475653077062
Rumilly#3,ligneRouteCapa,2018-03-19 12:00:00,road,camions,4.790475653077062
Rumilly#3,ligneRouteCapa,2018-03-26 12:00:00,road,camions,4.790475653077062
Rumilly#3,ligneRouteCapa,2018-04-02 12:00:00,road,camions,3.832380522461648
Rumilly#3,ligneRouteCapa,2018-04-09 12:00:00,road,camions,4.473254230222033
Rumilly#3,ligneRouteCapa,2018-04-16 12:00:00,road,camions,4.473254230222033
Rumilly#3,ligneRouteCapa,2018-04-23 12:00:00,road,camions,4.473254230222033
Rumilly#3,ligneRouteCapa,2018-04-30 12:00:00,road,camions,3.578603384177627
Rumilly#3,ligneRouteCapa,2018-05-07 12:00:00,road,camions,2.1
Rumilly#3,ligneRouteCapa,2018-05-14 12:00:00,road,camions,4.0
Rumilly#3,ligneRouteCapa,2018-05-21 12:00:00,road,camions,3.4011955956800537
Rumilly#3,ligneRouteCapa,2018-05-28 12:00:00,road,camions,4.251494494600067
Rumilly#3,ligneRouteCapa,2018-06-04 12:00:00,road,camions,4.251494494600067
Rumilly#3,ligneRouteCapa,2018-06-11 12:00:00,road,camions,4.229467711915895
Rumilly#3,ligneRouteCapa,2018-06-18 12:00:00,road,camions,4.229467711915895
Rumilly#3,ligneRouteCapa,2018-06-25 12:00:00,road,camions,4.229467711915895
StQuentinChesnes#3,ligneRouteCapa,2018-01-15 12:00:00,road,camions,6.713669244996773
StQuentinChesnes#3,ligneRouteCapa,2018-01-22 12:00:00,road,camions,6.713669244996773
StQuentinChesnes#3,ligneRouteCapa,2018-01-29 12:00:00,road,camions,6.713669244996773
StQuentinChesnes#3,ligneRouteCapa,2018-02-05 12:00:00,road,camions,6.741309687475384
StQuentinChesnes#3,ligneRouteCapa,2018-02-12 12:00:00,road,camions,6.741309687475384
StQuentinChesnes#3,ligneRouteCapa,2018-02-19 12:00:00,road,camions,6.741309687475384
StQuentinChesnes#3,ligneRouteCapa,2018-02-26 12:00:00,road,camions,6.741309687475384
StQuentinChesnes#3,ligneRouteCapa,2018-03-05 12:00:00,road,camions,6.7066659143078855
StQuentinChesnes#3,ligneRouteCapa,2018-03-12 12:00:00,road,camions,6.7066659143078855
StQuentinChesnes#3,ligneRouteCapa,2018-03-19 12:00:00,road,camions,6.7066659143078855
StQuentinChesnes#3,ligneRouteCapa,2018-03-26 12:00:00,road,camions,6.7066659143078855
StQuentinChesnes#3,ligneRouteCapa,2018-04-02 12:00:00,road,camions,5.365332731446308
StQuentinChesnes#3,ligneRouteCapa,2018-04-09 12:00:00,road,camions,6.262555922310848
StQuentinChesnes#3,ligneRouteCapa,2018-04-16 12:00:00,road,camions,6.262555922310848
StQuentinChesnes#3,ligneRouteCapa,2018-04-23 12:00:00,road,camions,6.262555922310848
StQuentinChesnes#3,ligneRouteCapa,2018-04-30 12:00:00,road,camions,5.010044737848677
StQuentinChesnes#3,ligneRouteCapa,2018-05-07 12:00:00,road,camions,2.9399999999999995
StQuentinChesnes#3,ligneRouteCapa,2018-05-14 12:00:00,road,camions,5.6
StQuentinChesnes#3,ligneRouteCapa,2018-05-21 12:00:00,road,camions,4.7616738339520746
StQuentinChesnes#3,ligneRouteCapa,2018-05-28 12:00:00,road,camions,5.952092292440093
StQuentinChesnes#3,ligneRouteCapa,2018-06-04 12:00:00,road,camions,5.952092292440093
StQuentinChesnes#3,ligneRouteCapa,2018-06-11 12:00:00,road,camions,5.921254796682253
StQuentinChesnes#3,ligneRouteCapa,2018-06-18 12:00:00,road,camions,5.921254796682253
StQuentinChesnes#3,ligneRouteCapa,2018-06-25 12:00:00,road,camions,5.921254796682253
StQuentinTotem#3,ligneRouteCapa,2018-01-15 12:00:00,road,camions,6.713669244996773
StQuentinTotem#3,ligneRouteCapa,2018-01-22 12:00:00,road,camions,6.713669244996773
StQuentinTotem#3,ligneRouteCapa,2018-01-29 12:00:00,road,camions,6.713669244996773
StQuentinTotem#3,ligneRouteCapa,2018-02-05 12:00:00,road,camions,6.741309687475384
StQuentinTotem#3,ligneRouteCapa,2018-02-12 12:00:00,road,camions,6.741309687475384
StQuentinTotem#3,ligneRouteCapa,2018-02-19 12:00:00,road,camions,6.741309687475384
StQuentinTotem#3,ligneRouteCapa,2018-02-26 12:00:00,road,camions,6.741309687475384
StQuentinTotem#3,ligneRouteCapa,2018-03-05 12:00:00,road,camions,6.7066659143078855
StQuentinTotem#3,ligneRouteCapa,2018-03-12 12:00:00,road,camions,6.7066659143078855
StQuentinTotem#3,ligneRouteCapa,2018-03-19 12:00:00,road,camions,6.7066659143078855
StQuentinTotem#3,ligneRouteCapa,2018-03-26 12:00:00,road,camions,6.7066659143078855
StQuentinTotem#3,ligneRouteCapa,2018-04-02 12:00:00,road,camions,5.365332731446308
StQuentinTotem#3,ligneRouteCapa,2018-04-09 12:00:00,road,camions,6.262555922310848
StQuentinTotem#3,ligneRouteCapa,2018-04-16 12:00:00,road,camions,6.262555922310848
StQuentinTotem#3,ligneRouteCapa,2018-04-23 12:00:00,road,camions,6.262555922310848
StQuentinTotem#3,ligneRouteCapa,2018-04-30 12:00:00,road,camions,5.010044737848677
StQuentinTotem#3,ligneRouteCapa,2018-05-07 12:00:00,road,camions,2.9399999999999995
StQuentinTotem#3,ligneRouteCapa,2018-05-14 12:00:00,road,camions,5.6
StQuentinTotem#3,ligneRouteCapa,2018-05-21 12:00:00,road,camions,4.7616738339520746
StQuentinTotem#3,ligneRouteCapa,2018-05-28 12:00:00,road,camions,5.952092292440093
StQuentinTotem#3,ligneRouteCapa,2018-06-04 12:00:00,road,camions,5.952092292440093
StQuentinTotem#3,ligneRouteCapa,2018-06-11 12:00:00,road,camions,5.921254796682253
StQuentinTotem#3,ligneRouteCapa,2018-06-18 12:00:00,road,camions,5.921254796682253
StQuentinTotem#3,ligneRouteCapa,2018-06-25 12:00:00,road,camions,5.921254796682253
Amberieu#3,ligneRouteCapa,2018-01-15 12:00:00,road,camions,14.38643409642166
Amberieu#3,ligneRouteCapa,2018-01-22 12:00:00,road,camions,14.38643409642166
Amberieu#3,ligneRouteCapa,2018-01-29 12:00:00,road,camions,14.38643409642166
Amberieu#3,ligneRouteCapa,2018-02-05 12:00:00,road,camions,14.445663616018678
Amberieu#3,ligneRouteCapa,2018-02-12 12:00:00,road,camions,14.445663616018678
Amberieu#3,ligneRouteCapa,2018-02-19 12:00:00,road,camions,14.445663616018678
Amberieu#3,ligneRouteCapa,2018-02-26 12:00:00,road,camions,14.445663616018678
Amberieu#3,ligneRouteCapa,2018-03-05 12:00:00,road,camions,14.371426959231188
Amberieu#3,ligneRouteCapa,2018-03-12 12:00:00,road,camions,14.371426959231188
Amberieu#3,ligneRouteCapa,2018-03-19 12:00:00,road,camions,14.371426959231188
Amberieu#3,ligneRouteCapa,2018-03-26 12:00:00,road,camions,14.371426959231188
Amberieu#3,ligneRouteCapa,2018-04-02 12:00:00,road,camions,11.497141567384947
Amberieu#3,ligneRouteCapa,2018-04-09 12:00:00,road,camions,13.419762690666099
Amberieu#3,ligneRouteCapa,2018-04-16 12:00:00,road,camions,13.419762690666099
Amberieu#3,ligneRouteCapa,2018-04-23 12:00:00,road,camions,13.419762690666099
Amberieu#3,ligneRouteCapa,2018-04-30 12:00:00,road,camions,10.73581015253288
Amberieu#3,ligneRouteCapa,2018-05-07 12:00:00,road,camions,6.299999999999999
Amberieu#3,ligneRouteCapa,2018-05-14 12:00:00,road,camions,12.0
Amberieu#3,ligneRouteCapa,2018-05-21 12:00:00,road,camions,10.203586787040159
Amberieu#3,ligneRouteCapa,2018-05-28 12:00:00,road,camions,12.754483483800199
Amberieu#3,ligneRouteCapa,2018-06-04 12:00:00,road,camions,12.754483483800199
Amberieu#3,ligneRouteCapa,2018-06-11 12:00:00,road,camions,12.688403135747686
Amberieu#3,ligneRouteCapa,2018-06-18 12:00:00,road,camions,12.688403135747686
Amberieu#3,ligneRouteCapa,2018-06-25 12:00:00,road,camions,12.688403135747686
Salvetat#3,ligneRouteCapa,2018-01-15 12:00:00,road,camions,17.263720915705992
Salvetat#3,ligneRouteCapa,2018-01-22 12:00:00,road,camions,17.263720915705992
Salvetat#3,ligneRouteCapa,2018-01-29 12:00:00,road,camions,17.263720915705992
Salvetat#3,ligneRouteCapa,2018-02-05 12:00:00,road,camions,17.33479633922241
Salvetat#3,ligneRouteCapa,2018-02-12 12:00:00,road,camions,17.33479633922241
Salvetat#3,ligneRouteCapa,2018-02-19 12:00:00,road,camions,17.33479633922241
Salvetat#3,ligneRouteCapa,2018-02-26 12:00:00,road,camions,17.33479633922241
Salvetat#3,ligneRouteCapa,2018-03-05 12:00:00,road,camions,17.245712351077422
Salvetat#3,ligneRouteCapa,2018-03-12 12:00:00,road,camions,17.245712351077422
Salvetat#3,ligneRouteCapa,2018-03-19 12:00:00,road,camions,17.245712351077422
Salvetat#3,ligneRouteCapa,2018-03-26 12:00:00,road,camions,17.245712351077422
Salvetat#3,ligneRouteCapa,2018-04-02 12:00:00,road,camions,13.796569880861936
Salvetat#3,ligneRouteCapa,2018-04-09 12:00:00,road,camions,16.10371522879932
Salvetat#3,ligneRouteCapa,2018-04-16 12:00:00,road,camions,16.10371522879932
Salvetat#3,ligneRouteCapa,2018-04-23 12:00:00,road,camions,16.10371522879932
Salvetat#3,ligneRouteCapa,2018-04-30 12:00:00,road,camions,12.882972183039456
Salvetat#3,ligneRouteCapa,2018-05-07 12:00:00,road,camions,7.559999999999999
Salvetat#3,ligneRouteCapa,2018-05-14 12:00:00,road,camions,14.4
Salvetat#3,ligneRouteCapa,2018-05-21 12:00:00,road,camions,12.244304144448195
Salvetat#3,ligneRouteCapa,2018-05-28 12:00:00,road,camions,15.30538018056024
Salvetat#3,ligneRouteCapa,2018-06-04 12:00:00,road,camions,15.30538018056024
Salvetat#3,ligneRouteCapa,2018-06-11 12:00:00,road,camions,15.226083762897222
Salvetat#3,ligneRouteCapa,2018-06-18 12:00:00,road,camions,15.226083762897222
Salvetat#3,ligneRouteCapa,2018-06-25 12:00:00,road,camions,15.226083762897222
Volvic#3,ligneRouteCapa,2018-01-15 12:00:00,road,camions,23.97739016070276
Volvic#3,ligneRouteCapa,2018-01-22 12:00:00,road,camions,23.97739016070276
Volvic#3,ligneRouteCapa,2018-01-29 12:00:00,road,camions,23.97739016070276
Volvic#3,ligneRouteCapa,2018-02-05 12:00:00,road,camions,24.076106026697804
Volvic#3,ligneRouteCapa,2018-02-12 12:00:00,road,camions,24.076106026697804
Volvic#3,ligneRouteCapa,2018-02-19 12:00:00,road,camions,24.076106026697804
Volvic#3,ligneRouteCapa,2018-02-26 12:00:00,road,camions,24.076106026697804
Volvic#3,ligneRouteCapa,2018-03-05 12:00:00,road,camions,23.952378265385303
Volvic#3,ligneRouteCapa,2018-03-12 12:00:00,road,camions,23.952378265385303
Volvic#3,ligneRouteCapa,2018-03-19 12:00:00,road,camions,23.952378265385303
Volvic#3,ligneRouteCapa,2018-03-26 12:00:00,road,camions,23.952378265385303
Volvic#3,ligneRouteCapa,2018-04-02 12:00:00,road,camions,19.161902612308246
Volvic#3,ligneRouteCapa,2018-04-09 12:00:00,road,camions,22.366271151110173
Volvic#3,ligneRouteCapa,2018-04-16 12:00:00,road,camions,22.366271151110173
Volvic#3,ligneRouteCapa,2018-04-23 12:00:00,road,camions,22.366271151110173
Volvic#3,ligneRouteCapa,2018-04-30 12:00:00,road,camions,17.893016920888133
Volvic#3,ligneRouteCapa,2018-05-07 12:00:00,road,camions,10.499999999999998
Volvic#3,ligneRouteCapa,2018-05-14 12:00:00,road,camions,20.0
Volvic#3,ligneRouteCapa,2018-05-21 12:00:00,road,camions,17.005977978400267
Volvic#3,ligneRouteCapa,2018-05-28 12:00:00,road,camions,21.257472473000327
Volvic#3,ligneRouteCapa,2018-06-04 12:00:00,road,camions,21.257472473000327
Volvic#3,ligneRouteCapa,2018-06-11 12:00:00,road,camions,21.14733855957948
Volvic#3,ligneRouteCapa,2018-06-18 12:00:00,road,camions,21.14733855957948
Volvic#3,ligneRouteCapa,2018-06-25 12:00:00,road,camions,21.14733855957948
Corbas#3,ligneRouteCapa,2018-01-15 12:00:00,road,camions,0.9590956064281104
Corbas#3,ligneRouteCapa,2018-01-22 12:00:00,road,camions,0.9590956064281104
Corbas#3,ligneRouteCapa,2018-01-29 12:00:00,road,camions,0.9590956064281104
Corbas#3,ligneRouteCapa,2018-02-05 12:00:00,road,camions,0.963044241067912
Corbas#3,ligneRouteCapa,2018-02-12 12:00:00,road,camions,0.963044241067912
Corbas#3,ligneRouteCapa,2018-02-19 12:00:00,road,camions,0.963044241067912
Corbas#3,ligneRouteCapa,2018-02-26 12:00:00,road,camions,0.963044241067912
Corbas#3,ligneRouteCapa,2018-03-05 12:00:00,road,camions,0.9580951306154122
Corbas#3,ligneRouteCapa,2018-03-12 12:00:00,road,camions,0.9580951306154122
Corbas#3,ligneRouteCapa,2018-03-19 12:00:00,road,camions,0.9580951306154122
Corbas#3,ligneRouteCapa,2018-03-26 12:00:00,road,camions,0.9580951306154122
Corbas#3,ligneRouteCapa,2018-04-02 12:00:00,road,camions,0.7664761044923297
Corbas#3,ligneRouteCapa,2018-04-09 12:00:00,road,camions,0.8946508460444067
Corbas#3,ligneRouteCapa,2018-04-16 12:00:00,road,camions,0.8946508460444067
